x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.12,2018-06-12 00:00:00,ON,2018,6,12,17.6,,9.1,,26,,,M,,M,,M,,,0,,0,,0,,0.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.13,2018-06-13 00:00:00,ON,2018,6,13,20,,12,,28,,,M,,M,,M,,,0,,0,,2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.14,2018-06-14 00:00:00,ON,2018,6,14,17.5,,11.6,,23.4,,,M,,M,,M,,,0,,0,,0,,0.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.15,2018-06-15 00:00:00,ON,2018,6,15,16.9,,8.2,,25.6,,,M,,M,,M,,,0,,0,,0,,1.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.16,2018-06-16 00:00:00,ON,2018,6,16,20.5,,14.5,,26.4,,,M,,M,,M,,,0,,0,,2.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.17,2018-06-17 00:00:00,ON,2018,6,17,22.4,,14.4,,30.3,,,M,,M,,M,,,0,,0,,4.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.18,2018-06-18 00:00:00,ON,2018,6,18,25.1,,19.8,,30.4,,,M,,M,,M,,,0,,0,,7.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.19,2018-06-19 00:00:00,ON,2018,6,19,20.5,,14.9,,26,,,M,,M,,M,,,0,,0,,2.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.20,2018-06-20 00:00:00,ON,2018,6,20,17.4,,13.2,,21.5,,,M,,M,,M,,,0,,0,,0,,0.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.21,2018-06-21 00:00:00,ON,2018,6,21,17.5,,10.9,,24.1,,,M,,M,,M,,,0,,0,,0,,0.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.22,2018-06-22 00:00:00,ON,2018,6,22,18.1,,13.1,,23,,,M,,M,,M,,,0,,0,,0.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.23,2018-06-23 00:00:00,ON,2018,6,23,19.9,,16.5,,23.3,,,M,,M,,M,,,0,,0,,1.9,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.24,2018-06-24 00:00:00,ON,2018,6,24,17.9,,13.9,,21.8,,,M,,M,,M,,,0,,0,,0,,0.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.25,2018-06-25 00:00:00,ON,2018,6,25,16.9,,10.8,,22.9,,,M,,M,,M,,,0,,0,,0,,1.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.26,2018-06-26 00:00:00,ON,2018,6,26,17.7,,10.1,,25.2,,,M,,M,,M,,,0,,0,,0,,0.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.27,2018-06-27 00:00:00,ON,2018,6,27,19.4,,15.8,,22.9,,,M,,M,,M,,,0,,0,,1.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.28,2018-06-28 00:00:00,ON,2018,6,28,21.6,,16.6,,26.6,,,M,,M,,M,,,0,,0,,3.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.29,2018-06-29 00:00:00,ON,2018,6,29,23.1,,15.8,,30.3,,,M,,M,,M,,,0,,0,,5.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.6.30,2018-06-30 00:00:00,ON,2018,6,30,27.4,,22,,32.7,,,M,,M,,M,,,0,,0,,9.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.1,2018-07-01 00:00:00,ON,2018,7,1,25.4,,19.7,,31.1,,,M,,M,,M,,,0,,0,,7.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.2,2018-07-02 00:00:00,ON,2018,7,2,22.7,,15.8,,29.5,,,M,,M,,M,,,0,,0,,4.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.3,2018-07-03 00:00:00,ON,2018,7,3,21.6,,13.2,,30,,,M,,M,,M,,,0,,0,,3.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.4,2018-07-04 00:00:00,ON,2018,7,4,25.7,,19.1,,32.2,,,M,,M,,M,,,0,,0,,7.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.5,2018-07-05 00:00:00,ON,2018,7,5,25.5,,19.1,,31.8,,,M,,M,,M,,,0,,0,,7.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.6,2018-07-06 00:00:00,ON,2018,7,6,19.3,E,14.7,E,23.9,E,,M,,M,,M,,,0,,0,,1.3,E,0,E,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.7,2018-07-07 00:00:00,ON,2018,7,7,16.9,,8.6,,25.1,,,M,,M,,M,,,0,,0,,0,,1.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.8,2018-07-08 00:00:00,ON,2018,7,8,18.8,,10.1,,27.5,,,M,,M,,M,,,0,,0,,0.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.9,2018-07-09 00:00:00,ON,2018,7,9,20.1,,10.9,,29.2,,,M,,M,,M,,,0,,0,,2.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.10,2018-07-10 00:00:00,ON,2018,7,10,21.2,,15.3,,27.1,,,M,,M,,M,,,0,,0,,3.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.11,2018-07-11 00:00:00,ON,2018,7,11,19.4,,12,,26.7,,,M,,M,,M,,,0,,0,,1.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.12,2018-07-12 00:00:00,ON,2018,7,12,19.8,,11.8,,27.8,,,M,,M,,M,,,0,,0,,1.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.13,2018-07-13 00:00:00,ON,2018,7,13,21.7,,14.4,,28.9,,,M,,M,,M,,,0,,0,,3.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.14,2018-07-14 00:00:00,ON,2018,7,14,21.4,,16.6,,26.1,,,M,,M,,M,,,0,,0,,3.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.15,2018-07-15 00:00:00,ON,2018,7,15,24.2,,17.5,,30.8,,,M,,M,,M,,,0,,0,,6.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.16,2018-07-16 00:00:00,ON,2018,7,16,25.6,,19.4,,31.7,,,M,,M,,M,,,0,,0,,7.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.17,2018-07-17 00:00:00,ON,2018,7,17,19,,14.3,,23.7,,,M,,M,,M,,,0,,0,,1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.18,2018-07-18 00:00:00,ON,2018,7,18,17.3,,10.3,,24.3,,,M,,M,,M,,,0,,0,,0,,0.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.19,2018-07-19 00:00:00,ON,2018,7,19,17.4,,9.1,,25.6,,,M,,M,,M,,,0,,0,,0,,0.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.20,2018-07-20 00:00:00,ON,2018,7,20,21.3,,15.3,,27.2,,,M,,M,,M,,,0,,0,,3.3,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.21,2018-07-21 00:00:00,ON,2018,7,21,22.4,,19.4,,25.4,,,M,,M,,M,,,0,,0,,4.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.22,2018-07-22 00:00:00,ON,2018,7,22,17.2,,15,,19.4,,,M,,M,,M,,,0,,0,,0,,0.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.23,2018-07-23 00:00:00,ON,2018,7,23,22.6,,17.8,,27.3,,,M,,M,,M,,,0,,0,,4.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.24,2018-07-24 00:00:00,ON,2018,7,24,22.3,,18,,26.5,,,M,,M,,M,,,0,,0,,4.3,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.25,2018-07-25 00:00:00,ON,2018,7,25,20.8,,15.1,,26.5,,,M,,M,,M,,,0,,0,,2.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.26,2018-07-26 00:00:00,ON,2018,7,26,21,,14.6,,27.4,,,M,,M,,M,,,0,,0,,3,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.27,2018-07-27 00:00:00,ON,2018,7,27,19,,14.2,,23.8,,,M,,M,,M,,,0,,0,,1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.28,2018-07-28 00:00:00,ON,2018,7,28,17.6,,12.8,,22.3,,,M,,M,,M,,,0,,0,,0,,0.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.29,2018-07-29 00:00:00,ON,2018,7,29,18.1,,12.1,,24,,,M,,M,,M,,,0,,0,,0.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.30,2018-07-30 00:00:00,ON,2018,7,30,20.1,,13.2,,27,,,M,,M,,M,,,0,,0,,2.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.7.31,2018-07-31 00:00:00,ON,2018,7,31,20.5,,15.1,,25.9,,,M,,M,,M,,,0,,0,,2.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.1,2018-08-01 00:00:00,ON,2018,8,1,21.4,,18.7,,24.1,,,M,,M,,M,,,0,,0,,3.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.2,2018-08-02 00:00:00,ON,2018,8,2,20.8,,15.4,,26.1,,,M,,M,,M,,,0,,0,,2.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.3,2018-08-03 00:00:00,ON,2018,8,3,21.7,,15.4,,27.9,,,M,,M,,M,,,0,,0,,3.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.4,2018-08-04 00:00:00,ON,2018,8,4,22.5,,16.4,,28.6,,,M,,M,,M,,,0,,0,,4.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.5,2018-08-05 00:00:00,ON,2018,8,5,23.7,,16.7,,30.6,,,M,,M,,M,,,0,,0,,5.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.6,2018-08-06 00:00:00,ON,2018,8,6,25.4,,21.1,,29.6,,,M,,M,,M,,,0,,0,,7.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.7,2018-08-07 00:00:00,ON,2018,8,7,23.3,,19,,27.5,,,M,,M,,M,,,0,,0,,5.3,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.8,2018-08-08 00:00:00,ON,2018,8,8,21.2,,16.4,,25.9,,,M,,M,,M,,,0,,0,,3.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.9,2018-08-09 00:00:00,ON,2018,8,9,20.9,,14,,27.8,,,M,,M,,M,,,0,,0,,2.9,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.10,2018-08-10 00:00:00,ON,2018,8,10,19.6,,13.6,,25.5,,,M,,M,,M,,,0,,0,,1.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.11,2018-08-11 00:00:00,ON,2018,8,11,19.4,,11.7,,27,,,M,,M,,M,,,0,,0,,1.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.12,2018-08-12 00:00:00,ON,2018,8,12,21,,14.9,,27,,,M,,M,,M,,,0,,0,,3,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.13,2018-08-13 00:00:00,ON,2018,8,13,21.4,,14.9,,27.8,,,M,,M,,M,,,0,,0,,3.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.14,2018-08-14 00:00:00,ON,2018,8,14,22.8,,17.4,,28.1,,,M,,M,,M,,,0,,0,,4.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.15,2018-08-15 00:00:00,ON,2018,8,15,23.5,,19.3,,27.7,,,M,,M,,M,,,0,,0,,5.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.16,2018-08-16 00:00:00,ON,2018,8,16,21.4,,17.1,,25.6,,,M,,M,,M,,,0,,0,,3.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.17,2018-08-17 00:00:00,ON,2018,8,17,23.8,,20.6,,26.9,,,M,,M,,M,,,0,,0,,5.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.18,2018-08-18 00:00:00,ON,2018,8,18,21,,16.1,,25.8,,,M,,M,,M,,,0,,0,,3,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.19,2018-08-19 00:00:00,ON,2018,8,19,19.8,,14.5,,25.1,,,M,,M,,M,,,0,,0,,1.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.20,2018-08-20 00:00:00,ON,2018,8,20,20.2,,14.8,,25.5,,,M,,M,,M,,,0,,0,,2.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.21,2018-08-21 00:00:00,ON,2018,8,21,21.5,,17.8,,25.2,,,M,,M,,M,,,0,,0,,3.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.22,2018-08-22 00:00:00,ON,2018,8,22,16,,11.7,,20.3,,,M,,M,,M,,,0,,0,,0,,2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.23,2018-08-23 00:00:00,ON,2018,8,23,18.7,,12.2,,25.2,,,M,,M,,M,,,0,,0,,0.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.24,2018-08-24 00:00:00,ON,2018,8,24,18.7,,12.2,,25.2,,,M,,M,,M,,,0,,0,,0.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.25,2018-08-25 00:00:00,ON,2018,8,25,21.6,,19.6,,23.6,,,M,,M,,M,,,0,,0,,3.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.26,2018-08-26 00:00:00,ON,2018,8,26,23.6,,20.1,,27,,,M,,M,,M,,,0,,0,,5.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.27,2018-08-27 00:00:00,ON,2018,8,27,24.7,,19.7,,29.6,,,M,,M,,M,,,0,,0,,6.7,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.28,2018-08-28 00:00:00,ON,2018,8,28,26.8,,23.2,,30.4,,,M,,M,,M,,,0,,0,,8.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.29,2018-08-29 00:00:00,ON,2018,8,29,20.9,,15.4,,26.4,,,M,,M,,M,,,0,,0,,2.9,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.30,2018-08-30 00:00:00,ON,2018,8,30,16.7,,12.9,,20.5,,,M,,M,,M,,,0,,0,,0,,1.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.8.31,2018-08-31 00:00:00,ON,2018,8,31,17.7,,11.5,,23.9,,,M,,M,,M,,,0,,0,,0,,0.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.1,2018-09-01 00:00:00,ON,2018,9,1,21.2,,13.8,,28.6,,,M,,M,,M,,,0,,0,,3.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.2,2018-09-02 00:00:00,ON,2018,9,2,25.5,,21.9,,29,,,M,,M,,M,,,0,,0,,7.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.3,2018-09-03 00:00:00,ON,2018,9,3,24.3,,19.2,,29.4,,,M,,M,,M,,,0,,0,,6.3,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.4,2018-09-04 00:00:00,ON,2018,9,4,24.5,,18.8,,30.2,,,M,,M,,M,,,0,,0,,6.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.5,2018-09-05 00:00:00,ON,2018,9,5,25.5,,19.4,,31.6,,,M,,M,,M,,,0,,0,,7.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.6,2018-09-06 00:00:00,ON,2018,9,6,19.8,,15.2,,24.3,,,M,,M,,M,,,0,,0,,1.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.7,2018-09-07 00:00:00,ON,2018,9,7,17.8,,12.8,,22.7,,,M,,M,,M,,,0,,0,,0,,0.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.8,2018-09-08 00:00:00,ON,2018,9,8,13.1,,9.1,,17,,,M,,M,,M,,,0,,0,,0,,4.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.9,2018-09-09 00:00:00,ON,2018,9,9,12.2,,9.3,,15,,,M,,M,,M,,,0,,0,,0,,5.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.10,2018-09-10 00:00:00,ON,2018,9,10,12.9,,11.6,,14.2,,,M,,M,,M,,,0,,0,,0,,5.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.11,2018-09-11 00:00:00,ON,2018,9,11,16.3,,10.2,,22.4,,,M,,M,,M,,,0,,0,,0,,1.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.12,2018-09-12 00:00:00,ON,2018,9,12,16.5,,10.4,,22.5,,,M,,M,,M,,,0,,0,,0,,1.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.13,2018-09-13 00:00:00,ON,2018,9,13,20.3,,15.4,,25.1,,,M,,M,,M,,,0,,0,,2.3,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.14,2018-09-14 00:00:00,ON,2018,9,14,22.6,,16.9,,28.2,,,M,,M,,M,,,0,,0,,4.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.15,2018-09-15 00:00:00,ON,2018,9,15,22.6,,15.6,,29.5,,,M,,M,,M,,,0,,0,,4.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.16,2018-09-16 00:00:00,ON,2018,9,16,22.6,E,16.3,E,28.8,E,,M,,M,,M,,,,M,,M,4.6,E,0,E,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.17,2018-09-17 00:00:00,ON,2018,9,17,21.5,,16.3,,26.6,,,M,,M,,M,,,0,,0,,3.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.18,2018-09-18 00:00:00,ON,2018,9,18,19.8,,14.8,,24.7,,,M,,M,,M,,,0,,0,,1.8,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.19,2018-09-19 00:00:00,ON,2018,9,19,17.7,,12.5,,22.9,,,M,,M,,M,,,0,,0,,0,,0.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.20,2018-09-20 00:00:00,ON,2018,9,20,16.7,,12.6,,20.7,,,M,,M,,M,,,0,,0,,0,,1.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.21,2018-09-21 00:00:00,ON,2018,9,21,21.5,,13,,29.9,,,M,,M,,M,,,0,,0,,3.5,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.22,2018-09-22 00:00:00,ON,2018,9,22,10.5,,5.4,,15.5,,,M,,M,,M,,,0,,0,,0,,7.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.23,2018-09-23 00:00:00,ON,2018,9,23,11.8,,3.5,,20.1,,,M,,M,,M,,,0,,0,,0,,6.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.24,2018-09-24 00:00:00,ON,2018,9,24,14.6,,10.3,,18.8,,,M,,M,,M,,,0,,0,,0,,3.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.25,2018-09-25 00:00:00,ON,2018,9,25,19,,16.4,,21.5,,,M,,M,,M,,,0,,0,,1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.26,2018-09-26 00:00:00,ON,2018,9,26,14.1,,6.2,,22,,,M,,M,,M,,,0,,0,,0,,3.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.27,2018-09-27 00:00:00,ON,2018,9,27,10.6,,4.5,,16.7,,,M,,M,,M,,,0,,0,,0,,7.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.28,2018-09-28 00:00:00,ON,2018,9,28,13.5,,5,,21.9,,,M,,M,,M,,,0,,0,,0,,4.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.29,2018-09-29 00:00:00,ON,2018,9,29,10.5,,6.4,,14.5,,,M,,M,,M,,,0,,0,,0,,7.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.9.30,2018-09-30 00:00:00,ON,2018,9,30,10.5,,8.3,,12.6,,,M,,M,,M,,,0,,0,,0,,7.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.1,2018-10-01 00:00:00,ON,2018,10,1,9.5,,8.5,,10.5,,,M,,M,,M,,,0,,0,,0,,8.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.2,2018-10-02 00:00:00,ON,2018,10,2,15.3,,10.3,,20.2,,,M,,M,,M,,,0,,0,,0,,2.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.3,2018-10-03 00:00:00,ON,2018,10,3,15.6,,9.2,,22,,,M,,M,,M,,,0,,0,,0,,2.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.4,2018-10-04 00:00:00,ON,2018,10,4,13,,3.5,,22.4,,,M,,M,,M,,,0,,0,,0,,5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.5,2018-10-05 00:00:00,ON,2018,10,5,7.3,,2.3,,12.3,,,M,,M,,M,,,0,,0,,0,,10.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.6,2018-10-06 00:00:00,ON,2018,10,6,16.9,,11.1,,22.7,,,M,,M,,M,,,0,,0,,0,,1.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.7,2018-10-07 00:00:00,ON,2018,10,7,14.3,,12.7,,15.9,,,M,,M,,M,,,0,,0,,0,,3.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.8,2018-10-08 00:00:00,ON,2018,10,8,19.6,,12.5,,26.6,,,M,,M,,M,,,0,,0,,1.6,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.9,2018-10-09 00:00:00,ON,2018,10,9,22.2,,17.3,,27.1,,,M,,M,,M,,,0,,0,,4.2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.10,2018-10-10 00:00:00,ON,2018,10,10,21.1,,16.4,,25.7,,,M,,M,,M,,,0,,0,,3.1,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.11,2018-10-11 00:00:00,ON,2018,10,11,13.6,,6.8,,20.4,,,M,,M,,M,,,0,,0,,0,,4.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.12,2018-10-12 00:00:00,ON,2018,10,12,5.9,,3.7,,8,,,M,,M,,M,,,0,,0,,0,,12.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.13,2018-10-13 00:00:00,ON,2018,10,13,6,,1.8,,10.1,,,M,,M,,M,,,0,,0,,0,,12,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.14,2018-10-14 00:00:00,ON,2018,10,14,7.3,,0,,14.5,,,M,,M,,M,,,0,,0,,0,,10.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.15,2018-10-15 00:00:00,ON,2018,10,15,6.3,,1.7,,10.8,,,M,,M,,M,,,0,,0,,0,,11.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.16,2018-10-16 00:00:00,ON,2018,10,16,5.3,,-1,,11.6,,,M,,M,,M,,,0,,0,,0,,12.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.17,2018-10-17 00:00:00,ON,2018,10,17,4.4,,1.1,,7.7,,,M,,M,,M,,,0,,0,,0,,13.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2018.10.18,2018-10-18 00:00:00,ON,2018,10,18,4.8,,1.6,,7.9,,,M,,M,,M,,,0,,0,,0,,13.2,,,,,
